camera_model,generation,price,region,date,title,link
D850,1.0,58000,新北市,2019-11-27,Nikon D850,http://market.dcview.com/post/151259
ZF,1.0,11000,新竹縣,2019-11-27,Carl Zeiss Planar T* 1.4/50 ZF.2 (for Nikon),http://market.dcview.com/post/151257
D750,1.0,29000,台北市,2019-11-26,Nikon D750 body 公司貨 非問題序號 保固到2020/10/31,http://market.dcview.com/post/151086
D810,1.0,35000,新竹縣,2019-11-25,d810 公司貨 快門25xxx,http://market.dcview.com/post/151001
D7200,1.0,13000,桃園市,2019-11-25,Nikon D7200 單機身 (平輸過保),http://market.dcview.com/post/150997
D610,1.0,12000,新北市,2019-11-25,【】Nikon d610,http://market.dcview.com/post/150963
D610,1.0,13000,台中市,2019-11-25,Nikon D610,http://market.dcview.com/post/150939
D750,1.0,30000,新北市,2019-11-25,NIKON D750 (公) 張數1,http://market.dcview.com/post/150837
D810,1.0,32000,高雄市,2019-11-25,D810 盒單 平輸,http://market.dcview.com/post/150832
D810,1.0,32000,高雄市,2019-11-25,Nikon D810,http://market.dcview.com/post/150830
D750,1.0,23000,台南市,2019-11-24,D750,http://market.dcview.com/post/150794
D5,1.0,88000,高雄市,2019-11-22,d5 (平輸),http://market.dcview.com/post/150560
D850,1.0,58000,新北市,2019-11-22,Nikon D850 平輸保固中,http://market.dcview.com/post/150538
D750,1.0,28500,台北市,2019-11-22,D750 公司貨 非問題序號 快門29XX,http://market.dcview.com/post/150485
D850,1.0,58000,台北市,2019-11-22,Nikon D850 平輸保固中,http://market.dcview.com/post/150441
D750,1.0,26000,台中市,2019-11-21,nikon d750 tamron 70-200g2,http://market.dcview.com/post/150397
D850,1.0,58000,新北市,2019-11-21,Nikon D850 平輸保固中,http://market.dcview.com/post/150269
D800,1.0,15000,台南市,2019-11-19,D800e,http://market.dcview.com/post/149911
D810,1.0,35000,新竹市,2019-11-18,d810 公司貨 快門25xxx,http://market.dcview.com/post/149830
D610,1.0,14000,台北市,2019-11-17,Nikon D610 公司貨,http://market.dcview.com/post/149676
D850,1.0,62000,台中市,2019-11-17,售NIKON D850,http://market.dcview.com/post/149552
Z50,1.0,25700,台北市,2019-11-16,全新公司貨 Nikon Z50 單機身,http://market.dcview.com/post/149459
D750,1.0,24000,新竹市,2019-11-15,NIKON D750 相機王水貨 2017購買 快門25XXX 非問題序號,http://market.dcview.com/post/149355
D750,1.0,26000,新竹市,2019-11-15,D750 非問題序號 公司貨 快門13XXX,http://market.dcview.com/post/149354
D750,1.0,23000,新北市,2019-11-15,Nikon d750,http://market.dcview.com/post/149268
D850,1.0,80500,新北市,2019-11-14,全新 Nikon D850 單機身,http://market.dcview.com/post/149143
D800,1.0,16000,台南市,2019-11-14,Nikon D800e,http://market.dcview.com/post/149077
D610,1.0,14500,台南市,2019-11-13,Nikon D610 公司貨,http://market.dcview.com/post/148989
Z6,1.0,54000,台北市,2019-11-13,【售】Nikon Z6 單機身公司貨 近全新,http://market.dcview.com/post/148922
D810,1.0,35000,新北市,2019-11-13,Nikon D810 (公) 張數2XXXX,http://market.dcview.com/post/148901
D850,1.0,59000,新北市,2019-11-13,Nikon D850 平輸保固中,http://market.dcview.com/post/148885
D610,1.0,18000,新竹縣,2019-11-12,D610 新品公司貨,http://market.dcview.com/post/148871
D800,1.0,20000,台南市,2019-11-12,D800e 水貨,http://market.dcview.com/post/148779
D750,1.0,22000,台南市,2019-11-12,D750 公司貨(2018/09)購入,http://market.dcview.com/post/148776
D500,1.0,28000,新竹市,2019-11-12,nikon d500,http://market.dcview.com/post/148769
D750,1.0,26000,新竹縣,2019-11-12,NIKON D750 快門3XXX 2018買,http://market.dcview.com/post/148749
D750,1.0,24999,桃園市,2019-11-12,nikon d750 <可更換快門序號> 公司貨,http://market.dcview.com/post/148729
D5,1.0,100000,台北市,2019-11-12,NIKON D5 XQD 公司貨,http://market.dcview.com/post/148715
Z6,1.0,71000,高雄市,2019-11-09,Nikon Z6,http://market.dcview.com/post/148332
D750,1.0,26000,新竹市,2019-11-09,D750 非問題序號 公司貨 快門13XXX,http://market.dcview.com/post/148243
D5,1.0,88000,台中市,2019-11-08,售Nikon D5 TC-14E 3代1.4X 記憶CF卡128G 160mb高速卡,http://market.dcview.com/post/148171
D610,1.0,15000,台南市,2019-11-07,Nikon d610 公司貨 單機身 二手相機,http://market.dcview.com/post/148036
D800,1.0,18000,台中市,2019-11-07,Nikon D800,http://market.dcview.com/post/148019
D750,1.0,23000,台中市,2019-11-06,NIKON D750 公司貨 過保 少用快門~3300,http://market.dcview.com/post/147702
D750,1.0,18000,台北市,2019-11-04,D750 公司貨 過保 工作用機,http://market.dcview.com/post/147523
D850,1.0,60000,台南市,2019-11-04,Nikon D850 單機身 平輸,http://market.dcview.com/post/147490
D750,1.0,18000,桃園市,2019-11-04,nikon D750 (高快門),http://market.dcview.com/post/147431
D750,1.0,25000,新竹縣,2019-11-04,NIKON D750 相機王水貨 2017購買 快門25XXX 非問題序號,http://market.dcview.com/post/147376
D750,1.0,24000,新北市,2019-11-03,售 D750,http://market.dcview.com/post/147286
D7200,1.0,12000,高雄市,2019-11-03,NIKON D7200 單機身,http://market.dcview.com/post/147242
D810,1.0,34000,台中市,2019-11-02,Nikon D810 公司貨,http://market.dcview.com/post/147159
D750,1.0,24000,台北市,2019-10-31,d750、50/1.8g,http://market.dcview.com/post/146864
D750,1.0,21000,桃園市,2019-10-31,nikon D750,http://market.dcview.com/post/146763
D750,1.0,25000,桃園市,2019-10-31,nikon D750,http://market.dcview.com/post/146762
D750,1.0,25000,高雄市,2019-10-30,D750,http://market.dcview.com/post/146693
D810,1.0,36000,台中市,2019-10-29,Nikon D810 公司貨,http://market.dcview.com/post/146519
D750,1.0,23000,台北市,2019-10-29,D750 公司貨 過保 工作用機 誠可議,http://market.dcview.com/post/146505
D750,1.0,22000,台北市,2019-10-29,D750 機身 公司貨過保,http://market.dcview.com/post/146493
D800,1.0,18500,新竹市,2019-10-29,D800 快門八萬多,http://market.dcview.com/post/146452
D750,1.0,26990,台中市,2019-10-28,D750,http://market.dcview.com/post/146284
D610,1.0,12500,新北市,2019-10-28,Nikon D610 (公),http://market.dcview.com/post/146274
D610,1.0,18000,新北市,2019-10-28,Nikon D610 (公) /全新,http://market.dcview.com/post/146273
D750,1.0,25000,新竹縣,2019-10-28,NIKON D750 相機王水貨 2017購買 快門25XXX 非問題序號,http://market.dcview.com/post/146217
D610,1.0,11000,台北市,2019-10-26,Nikon D610 單機身,http://market.dcview.com/post/145920
D810,1.0,33000,新北市,2019-10-25,Nikon D810 (公),http://market.dcview.com/post/145731
D750,1.0,52000,台北市,2019-10-25,Nikon D750 單機身/Nikon 24-120mm F4 含保護鏡/SIGMA 24-35 F2 含保護鏡,http://market.dcview.com/post/145704
D610,1.0,15000,高雄市,2019-10-24,D610(公司貨 過保),http://market.dcview.com/post/145683
Z6,1.0,53000,新竹市,2019-10-24,NIKON Z6 公司貨,http://market.dcview.com/post/145659
D800,1.0,20000,新北市,2019-10-24,D800E 公司貨,http://market.dcview.com/post/145600
D850,1.0,59000,新北市,2019-10-23,Nikon D850 平輸保固中,http://market.dcview.com/post/145471
Z6,1.0,54000,台北市,2019-10-23,【售】Nikon Z6 單機身公司貨,http://market.dcview.com/post/145406
D750,1.0,23000,台南市,2019-10-20,D750 平行輸入 ,http://market.dcview.com/post/144859
D7200,1.0,15000,新竹市,2019-10-19,NIKON D7200 公司貨 快門6XXX,http://market.dcview.com/post/144758
D810,1.0,38000,台北市,2019-10-18,Nikon D810,http://market.dcview.com/post/144654
D810,1.0,33000,新北市,2019-10-18,Nikon D810 公司貨,http://market.dcview.com/post/144603
D610,1.0,19000,台中市,2019-10-14,Nikon D610 公司貨,http://market.dcview.com/post/143942
D850,1.0,60000,新北市,2019-10-14,Nikon D850,http://market.dcview.com/post/143795
D810,1.0,19999,新竹市,2019-10-13,Nikon D810,http://market.dcview.com/post/143773
D610,1.0,19000,新北市,2019-10-13,NIKON D610,http://market.dcview.com/post/143764
D750,1.0,23000,新北市,2019-10-13,NIKON D750 公司貨,http://market.dcview.com/post/143760
D750,1.0,26000,新竹縣,2019-10-12,Nikon D750 公司貨 / 二顆原電 / Toshiba16G綠卡二張,http://market.dcview.com/post/143598
D610,1.0,16000,台中市,2019-10-12,Nikon D610 國祥公司貨(盒單全) 極新,http://market.dcview.com/post/143517
D800,1.0,17500,新竹市,2019-10-12,D800 快門八萬多,http://market.dcview.com/post/143502
D810,1.0,32000,新北市,2019-10-10,Nikon D810,http://market.dcview.com/post/143199
D850,1.0,60000,新北市,2019-10-10,Nikon D850,http://market.dcview.com/post/143198
D600,1.0,12000,新北市,2019-10-10,Nikon D600 近全新,http://market.dcview.com/post/143191
D750,1.0,23500,台北市,2019-10-08,NIKON D750 公過保 非問題序號,http://market.dcview.com/post/142999
D610,1.0,18000,新北市,2019-10-08,D610--全新公司貨,http://market.dcview.com/post/142902
D750,1.0,25000,新竹縣,2019-10-07,NIKON D750 相機王水貨 2017購買 快門25XXX 非問題序號,http://market.dcview.com/post/142805
D810,1.0,35000,新竹市,2019-10-07,D810 公司貨 快門三萬多,http://market.dcview.com/post/142801
D610,1.0,18000,高雄市,2019-10-04,全新 D610 公司貨高雄台南面交誠可議,http://market.dcview.com/post/142398
D500,1.0,27000,新北市,2019-10-03,Nikon D500 單機身 過保水貨,http://market.dcview.com/post/142128
D750,1.0,25500,新北市,2019-10-02,D750,http://market.dcview.com/post/142059
D610,1.0,18000,高雄市,2019-10-02,全新 D610 公司貨高雄台南面交誠可議,http://market.dcview.com/post/142021
D610,1.0,14000,台北市,2019-10-02,Nikon D610,http://market.dcview.com/post/141978
D610,1.0,18000,台北市,2019-10-02,全新Nikon d610 公司貨,http://market.dcview.com/post/141974
D750,1.0,25000,台北市,2019-10-02,NIKON D750 20-35mmF/2.8D,http://market.dcview.com/post/141931
D750,1.0,26000,新北市,2019-10-01,Nikon D750 平輸過保,http://market.dcview.com/post/141853
D610,1.0,18000,高雄市,2019-10-01,全新 D610 公司貨高雄台南面交誠可議,http://market.dcview.com/post/141834
D750,1.0,25000,新竹市,2019-09-30,NIKON D750 相機王水貨 2017購買 快門25XXX 非問題序號,http://market.dcview.com/post/141657
D810,1.0,31000,新北市,2019-09-29,Nikon D810 限時降價 只賣到9/30,http://market.dcview.com/post/141465
D850,1.0,61000,新北市,2019-09-29,Nikon D850 限時降價 只賣到9/30,http://market.dcview.com/post/141464
D800,1.0,45000,台中市,2019-09-28,Nikon D800 Nikon 24-70F2.8 Nikon 16-35F4 nikon85-1.8 nikon50-1.4 sb800,http://market.dcview.com/post/141350
D750,1.0,25000,台中市,2019-09-28,Ｎikon D750,http://market.dcview.com/post/141326
D610,1.0,18000,新北市,2019-09-28,Nikon d610 全新公司貨,http://market.dcview.com/post/141310
D800,1.0,21000,台北市,2019-09-27,D800E 單機身,http://market.dcview.com/post/141245
D610,1.0,19000,台中市,2019-09-27,NIKON D600已登記更換全新 NIKON D610。,http://market.dcview.com/post/141111
D7500,1.0,20000,花蓮縣,2019-09-26,NIKON D7500,http://market.dcview.com/post/141050
D610,1.0,14000,新竹縣,2019-09-26,NIKON D610 D600,http://market.dcview.com/post/141042
D750,1.0,26000,台中市,2019-09-26,Ｎikon D750,http://market.dcview.com/post/141023
D750,1.0,27000,台中市,2019-09-26,Ｎikon D750,http://market.dcview.com/post/141016
D750,1.0,22000,台北市,2019-09-26,NIKON D750 20-35mmF/2.8D,http://market.dcview.com/post/140933
D750,1.0,30000,台中市,2019-09-26,Ｎikon D750,http://market.dcview.com/post/140925
D850,1.0,65000,新北市,2019-09-24,D850,http://market.dcview.com/post/140739
D750,1.0,23000,台北市,2019-09-24,NIKON D750 20-35mmF/2.8D,http://market.dcview.com/post/140661
D810,1.0,32000,新北市,2019-09-24,Nikon D810,http://market.dcview.com/post/140590
D850,1.0,62000,新北市,2019-09-24,Nikon D850,http://market.dcview.com/post/140589
D850,1.0,63000,新北市,2019-09-23,Nikon D850,http://market.dcview.com/post/140518
D610,1.0,18500,台南市,2019-09-23,Nikon D610 全新公司貨,http://market.dcview.com/post/140506
Z6,1.0,50000,台北市,2019-09-23,售Nikon Z6 單機身，國祥公司貨保固中,http://market.dcview.com/post/140453
Z6,1.0,50000,台北市,2019-09-22,售Nikon Z6 單機身，國祥公司貨保固中,http://market.dcview.com/post/140294
Z6,1.0,50000,台北市,2019-09-21,售Nikon Z6 單機身，國祥公司貨保固中,http://market.dcview.com/post/140243
D850,1.0,67500,新北市,2019-09-21,D850,http://market.dcview.com/post/140210
D800,1.0,40000,新竹市,2019-09-20,D800 S35 1.4 MB-D12 盒單完整 不拆售,http://market.dcview.com/post/140050
D810,1.0,42000,台北市,2019-09-20,售Nikon D810 單機身，國祥公司貨,http://market.dcview.com/post/140049
D750,1.0,22000,新竹市,2019-09-20,d750 單眼相機 快門1xx (有換過),http://market.dcview.com/post/140039
D750,1.0,23000,台北市,2019-09-19,NIKON D750 20-35mmF/2.8D,http://market.dcview.com/post/139945
D850,1.0,67500,新北市,2019-09-18,D850,http://market.dcview.com/post/139693
D750,1.0,35000,桃園市,2019-09-18,Nikon D750 Tamron 70-200 A009,http://market.dcview.com/post/139686
D610,1.0,14000,新竹縣,2019-09-17,NIKON D610 D600,http://market.dcview.com/post/139553
D610,1.0,14000,新竹縣,2019-09-17,NIKON D610 D600,http://market.dcview.com/post/139552
D810,1.0,99999,苗栗縣,2019-09-16,售 原廠enel15 enel15a for d810 d500 d7200 d7500 d750 d610,http://market.dcview.com/post/139419
D750,1.0,23000,台北市,2019-09-16,NIKON D750 20-35mmF/2.8 24-120mmF/4 85mmF/1.8 GodoxV860ii,http://market.dcview.com/post/139319
D810,1.0,33000,新北市,2019-09-16,Nikon D810,http://market.dcview.com/post/139285
D850,1.0,65000,新北市,2019-09-16,Nikon D850,http://market.dcview.com/post/139284
Z50,1.0,15500,台中市,2019-09-13,nikon z 50/1.8s 公司貨 保內,http://market.dcview.com/post/138829
D750,1.0,18000,新竹市,2019-09-12,D750,http://market.dcview.com/post/138727
D810,1.0,32000,台北市,2019-09-12,Nikon d810 平輸,http://market.dcview.com/post/138693
D750,1.0,29000,彰化縣,2019-09-11,D750 公司貨 近全新,http://market.dcview.com/post/138514
D750,1.0,280000,台南市,2019-09-11,D750 公司貨低快門,http://market.dcview.com/post/138499
D500,1.0,41000,新竹市,2019-09-10,Nikon D500 99成新保內公司貨原電x2,http://market.dcview.com/post/138468
D7200,1.0,10800,新竹市,2019-09-10,D7200 快門九萬多,http://market.dcview.com/post/138374
D500,1.0,31000,桃園市,2019-09-10,Nikon D500,http://market.dcview.com/post/138307
Z6,1.0,70000,新北市,2019-09-09,D850、D4S、Z6,http://market.dcview.com/post/138256
D800,1.0,50000,台中市,2019-09-09,Nikon D800 Nikon 24-70F2.8 Nikon 16-35F4 nikon85-1.8 nikon50-1.4 sb800,http://market.dcview.com/post/138250
D750,1.0,21000,台北市,2019-09-09,Nikon D750(公司貨),http://market.dcview.com/post/138183
D750,1.0,28000,桃園市,2019-09-09,D750 公司貨 過保,http://market.dcview.com/post/138108
D750,1.0,28500,彰化縣,2019-09-08,NIKON D750 公司貨單機身 保固內,http://market.dcview.com/post/138078
D800,1.0,28000,台中市,2019-09-08,Nikon D800(公司貨),http://market.dcview.com/post/138058
D5,1.0,108000,新北市,2019-09-08,nikon D5 公司貨 XQD版,http://market.dcview.com/post/138026
D750,1.0,22000,苗栗縣,2019-09-08,Nikon D750 公司貨機身,http://market.dcview.com/post/137999
D810,1.0,40000,桃園市,2019-09-08,1.Nikon D810 國祥公司貨 9.9成新外觀,http://market.dcview.com/post/137998
D800,1.0,50000,台中市,2019-09-08,D800 24-70(一代鏡) 85 1.8G SB910,http://market.dcview.com/post/137928
D750,1.0,26000,彰化縣,2019-09-07,D750 公司貨,http://market.dcview.com/post/137897
D5,1.0,94800,新竹市,2019-09-06,NIKON D5 CF 版 水貨盒單全 3萬張,http://market.dcview.com/post/137731
D7200,1.0,15500,台北市,2019-09-06,NIKON D7200 單機身,http://market.dcview.com/post/137717
D610,1.0,20000,台北市,2019-09-06,全新公司貨 nikon D610,http://market.dcview.com/post/137675
D610,1.0,16800,苗栗縣,2019-09-05,售全新未註冊Nikon d610,http://market.dcview.com/post/137608
D750,1.0,26800,台中市,2019-09-05,NIKON D750 平輸 單機身,http://market.dcview.com/post/137510
D500,1.0,31000,桃園市,2019-09-03,Nikon D500,http://market.dcview.com/post/137302
D810,1.0,32000,桃園市,2019-09-03,售 NIKON D810 / NIKKOR 24-70 2.8G,http://market.dcview.com/post/137285
D810,1.0,33000,高雄市,2019-09-03,D810 盒單 平輸,http://market.dcview.com/post/137258
D750,1.0,23000,台南市,2019-09-02,D750 機身公司貨過保,http://market.dcview.com/post/137129
D750,1.0,28000,台中市,2019-09-02,NIKON D750 快門9925(極新降售),http://market.dcview.com/post/137091
D750,1.0,29000,台中市,2019-09-02,NIKON D750 快門9925(極新),http://market.dcview.com/post/137084
D800,1.0,15000,台中市,2019-09-01,D800 國祥公司貨,http://market.dcview.com/post/136871
D750,1.0,26800,台南市,2019-09-01,Nikon D750 公司貨 低快門,http://market.dcview.com/post/136824
D750,1.0,26800,台南市,2019-08-31,Nikon D750 公司貨 低快門,http://market.dcview.com/post/136718
D810,1.0,50000,桃園市,2019-08-31,售 NIKON D810 / NIKKOR 24-70 2.8G,http://market.dcview.com/post/136638
D750,1.0,29000,台中市,2019-08-29,NIKON D750 快門9925(極新),http://market.dcview.com/post/136469
D750,1.0,30000,台中市,2019-08-29,NIKON D750 快門9925 非問題序號,http://market.dcview.com/post/136431
D810,1.0,32000,新竹縣,2019-08-29,NIKON d810,http://market.dcview.com/post/136313
D500,1.0,45000,嘉義市,2019-08-26,D4 24.4G 70-200 2.8 D500,http://market.dcview.com/post/135812
D750,1.0,29000,台南市,2019-08-26,D750 公司貨低快門,http://market.dcview.com/post/135797
D500,1.0,30500,新北市,2019-08-24,nikon d500,http://market.dcview.com/post/135541
D800,1.0,21000,新北市,2019-08-23,nikon d800e,http://market.dcview.com/post/135435
D750,1.0,26000,苗栗縣,2019-08-23,NIKON D750,http://market.dcview.com/post/135430
D750,1.0,23000,台北市,2019-08-23,Nikon D750、品色手把,http://market.dcview.com/post/135369
D750,1.0,38000,高雄市,2019-08-22,Nikon D750 全新,http://market.dcview.com/post/135161
D750,1.0,25000,新北市,2019-08-21,NIKON D750 公司貨,http://market.dcview.com/post/135078
D610,1.0,12000,高雄市,2019-08-21,【售】高雄 台南Nikon D610 近全新 平輸過保 快門5千 誠可議,http://market.dcview.com/post/134997
D610,1.0,12000,高雄市,2019-08-19,高雄台南 D610 平輸過保近全新！快門不到5000！誠可議,http://market.dcview.com/post/134805
D750,1.0,26000,苗栗縣,2019-08-19,NIKON D750,http://market.dcview.com/post/134774
D810,1.0,32000,新竹市,2019-08-19,NIKON d810,http://market.dcview.com/post/134721
Z50,1.0,16800,台中市,2019-08-18,nikon z 50/1.8s 公司貨,http://market.dcview.com/post/134579
D750,1.0,24000,台北市,2019-08-18,Nikon D750,http://market.dcview.com/post/134571
D5,1.0,950000,高雄市,2019-08-18,D5 CF版,http://market.dcview.com/post/134494
D7200,1.0,13800,高雄市,2019-08-18,Nikon D7200 平輸,http://market.dcview.com/post/134482
D750,1.0,19900,高雄市,2019-08-18,D750 公司貨盒單全,http://market.dcview.com/post/134479
D810,1.0,32000,高雄市,2019-08-16,NIKON D810,http://market.dcview.com/post/134303
D7200,1.0,16000,高雄市,2019-08-16,Nikon D7200 公司貨 保固內,http://market.dcview.com/post/134221
D800,1.0,24000,新竹市,2019-08-16,Nikon D800 只面交不寄送,http://market.dcview.com/post/134201
D750,1.0,24000,台北市,2019-08-14,D750,http://market.dcview.com/post/133908
D750,1.0,26500,台中市,2019-08-13,Nikon D750 機身 2016/2/17購入 低快門數,http://market.dcview.com/post/133829
D750,1.0,23000,台中市,2019-08-13,Nikon D750 公司貨 台中、雙北 可面交,http://market.dcview.com/post/133746
D750,1.0,21000,台中市,2019-08-13,Nikon D750,http://market.dcview.com/post/133743
D750,1.0,25000,台中市,2019-08-13,Nikon D750 公司貨 台中、雙北 可面交,http://market.dcview.com/post/133669
D750,1.0,27800,台南市,2019-08-12,Nikon D750 公司貨 低快門,http://market.dcview.com/post/133620
D810,1.0,32000,新竹市,2019-08-12,NIKON d810,http://market.dcview.com/post/133531
D750,1.0,99999,苗栗縣,2019-08-11,售Nikon 全新enel15a enel15 for d800系統 d500 d750 d7200,http://market.dcview.com/post/133409
D610,1.0,20000,台中市,2019-08-09,NIKON D600已登記更換全新 NIKON D610，直接約台中國祥領機日領新機。,http://market.dcview.com/post/133085
D810,1.0,32000,新竹縣,2019-08-08,NIKON d810,http://market.dcview.com/post/133031
D750,1.0,22000,高雄市,2019-08-08,Nikon D750 單機身,http://market.dcview.com/post/132997
D850,1.0,65000,新北市,2019-08-07,Nikon D850 水貨,http://market.dcview.com/post/132880
D610,1.0,13000,桃園市,2019-08-07,Nikon d610 機身 公司貨 盒單全,http://market.dcview.com/post/132811
D7200,1.0,14000,宜蘭縣,2019-08-06,D7200,http://market.dcview.com/post/132639
D610,1.0,13000,桃園市,2019-08-05,Nikon d610 機身 公司貨 盒單全,http://market.dcview.com/post/132497
D500,1.0,34000,台北市,2019-08-04,NIKON D500,http://market.dcview.com/post/132481
D810,1.0,32000,新竹市,2019-08-03,NIKON d810 水貨$32000 公司貨$26000,http://market.dcview.com/post/132306
D5,1.0,110000,台東縣,2019-08-03,Nikon d5 公司貨 XQD版 公司貨 $110000,http://market.dcview.com/post/132246
D7200,1.0,14000,台北市,2019-08-02,售NIKON D7200 單機身/公司貨過保,http://market.dcview.com/post/132219
Z7,1.0,90000,台中市,2019-08-02,Nikon Z7 單機身 保內,http://market.dcview.com/post/132176
D750,1.0,31500,桃園市,2019-08-01,NIIKON D750 公司貨 保內 9.5成新,http://market.dcview.com/post/131995
D500,1.0,33000,新竹市,2019-07-31,售Nikon D500 機身,http://market.dcview.com/post/131891
D810,1.0,35000,高雄市,2019-07-31,D810,http://market.dcview.com/post/131887
D610,1.0,14800,台中市,2019-07-30,NIKON D610 盒裝配件齊全 雙原電,http://market.dcview.com/post/131756
D800,1.0,20000,屏東縣,2019-07-30,Nikon D800E,http://market.dcview.com/post/131711
D750,1.0,24000,台中市,2019-07-29,Nikon D750 平行輸入(台中相機王購入),http://market.dcview.com/post/131516
D750,1.0,26800,台北市,2019-07-29,Nikon D750 Body 單機身 國祥公司貨 快門數 135張 才買一個多月 保固中,http://market.dcview.com/post/131512
D7200,1.0,16000,宜蘭縣,2019-07-29,NIKON D7200 單機身,http://market.dcview.com/post/131485
D750,1.0,23500,高雄市,2019-07-28,Nikon D750 單機身,http://market.dcview.com/post/131418
D810,1.0,26000,新竹市,2019-07-28,NIKON d810 公司貨,http://market.dcview.com/post/131393
D810,1.0,36100,高雄市,2019-07-28,D810 快門低 品項極新,http://market.dcview.com/post/131379
D850,1.0,69000,新北市,2019-07-28,Nikon D850 水貨,http://market.dcview.com/post/131363
D610,1.0,18500,新竹市,2019-07-27,D610 新品公司貨,http://market.dcview.com/post/131339
D810,1.0,36000,高雄市,2019-07-27,D810 品項極新,http://market.dcview.com/post/131252
D750,1.0,24000,高雄市,2019-07-26,Nikon D750 單機身,http://market.dcview.com/post/131051
D810,1.0,37000,高雄市,2019-07-24,D810,http://market.dcview.com/post/130863
D750,1.0,25000,新竹縣,2019-07-24,Nikon D750 公司貨,http://market.dcview.com/post/130854
D750,1.0,25000,新竹縣,2019-07-24,Nikon D750 公司貨,http://market.dcview.com/post/130853
D750,1.0,26000,高雄市,2019-07-24,Nikon D750 單機身,http://market.dcview.com/post/130831
D750,1.0,25000,台中市,2019-07-23,Nikon D750 平行輸入(台中相機王購入),http://market.dcview.com/post/130725
D800,1.0,22000,新北市,2019-07-23,D800,http://market.dcview.com/post/130642
D750,1.0,24000,台中市,2019-07-20,Nikon D750 公司貨,http://market.dcview.com/post/130178
D7200,1.0,17000,台中市,2019-07-18,Nikon D7200 公司貨過保 盒單齊全,http://market.dcview.com/post/129988
D750,1.0,26000,新竹市,2019-07-18,"D750 2016 產 非問題序號 (快門2.9萬)盒,無單",http://market.dcview.com/post/129879
D800,1.0,25000,新竹縣,2019-07-18,D800 快門6XXX 美品 日文,http://market.dcview.com/post/129877
D750,1.0,26000,新竹市,2019-07-18,NIKON d750 快門16xx,http://market.dcview.com/post/129875
D800,1.0,70000,高雄市,2019-07-17,Nikon 系統出清 D800E& 24-70/2.8G& 70-200/2.8 VRII& 35/2.0D& SB910,http://market.dcview.com/post/129751
D750,1.0,24000,台中市,2019-07-14,Nikon D750 公司貨,http://market.dcview.com/post/129365
D610,1.0,15800,台中市,2019-07-14,NIKON D610 盒裝配件齊全 雙原電,http://market.dcview.com/post/129355
D610,1.0,15500,台南市,2019-07-14,售Nikon D610 公過保 快門1萬7左右,http://market.dcview.com/post/129347
D750,1.0,23990,台中市,2019-07-13,D750,http://market.dcview.com/post/129200
D5,1.0,100000,新北市,2019-07-13,Nikon D5 XQD版,http://market.dcview.com/post/129167
ZF,1.0,18000,台北市,2019-07-12,售Zeiss 蔡司 Makro-Planar T* 2/50 ZF.2 For Nikon,http://market.dcview.com/post/129118
D810,1.0,32000,新北市,2019-07-11,NIKON d810 (水),http://market.dcview.com/post/129012
D750,1.0,26000,新竹市,2019-07-11,NIKON d750 快門16xx,http://market.dcview.com/post/128950
D800,1.0,11111,屏東縣,2019-07-11,Nikon D610、D700、D800,http://market.dcview.com/post/128948
D800,1.0,80000,台北市,2019-07-10,Nikon 系統出清 D800E& 24-70/2.8G& 70-200/2.8 VRII& 35/2.0D& SB910,http://market.dcview.com/post/128782
D810,1.0,32000,台北市,2019-07-08,Nikon D3s 單機身國祥公司貨 （D750 D800 D810 D4 D4s可參考,http://market.dcview.com/post/128582
D5,1.0,110000,高雄市,2019-07-06,Nikon d5 公司貨 XQD版 公司貨 可換a9,http://market.dcview.com/post/128228
D750,1.0,23000,高雄市,2019-07-03,D750 國祥公司貨,http://market.dcview.com/post/127853
D750,1.0,28800,台南市,2019-07-03,Nikon D750 公司貨保固中,http://market.dcview.com/post/127831
D810,1.0,36000,苗栗縣,2019-07-03,Nikon D810,http://market.dcview.com/post/127741
D800,1.0,25000,新竹市,2019-07-02,D800 快門6XXX 美品,http://market.dcview.com/post/127676
D750,1.0,26000,台北市,2019-07-01,Nikon D750,http://market.dcview.com/post/127459
D850,1.0,82000,台北市,2019-06-30,Nikon D850 公司貨（保內）,http://market.dcview.com/post/127431
D750,1.0,22000,台北市,2019-06-30,Nikon D750 水貨（億華過保）,http://market.dcview.com/post/127430
D750,1.0,24000,台北市,2019-06-30,Nikon D750 水貨,http://market.dcview.com/post/127399
D850,1.0,85000,台北市,2019-06-30,Nikon D850 公司貨,http://market.dcview.com/post/127398
D750,1.0,29000,台中市,2019-06-29,Nikon d750 國祥公司貨,http://market.dcview.com/post/127169
D750,1.0,31000,台中市,2019-06-28,D750 單機身 國祥公司貨 快門約3500左右,http://market.dcview.com/post/127080
D810,1.0,20000,台北市,2019-06-28,nikon d810,http://market.dcview.com/post/127063
D500,1.0,32000,新北市,2019-06-28,D500 保固內,http://market.dcview.com/post/127046
D800,1.0,28000,台北市,2019-06-27,"售Nikon D800E, 盒單齊全",http://market.dcview.com/post/126962
D850,1.0,73000,新北市,2019-06-27,NIKON D850 公司貨 保內,http://market.dcview.com/post/126934
D800,1.0,28000,台北市,2019-06-26,"售Nikon D800E, 盒單齊全",http://market.dcview.com/post/126785
D810,1.0,45000,桃園市,2019-06-25,Nikon D810 機身2017年購買公司貨 快門1萬8,http://market.dcview.com/post/126655
